station,lat,lon,altitude_m,model_lat,model_lon,model_level,model_pressure_hPa,model_height_m
2161A,35.4936,112.8318,700.91,35.5,112.8125,22,911.619384765625,770.5285404228254
2162A,35.4887,112.8508,700.06,35.5,112.875,22,910.9793701171875,772.9758593339724
2163A,35.4897,112.8676,727.02,35.5,112.875,22,910.9793701171875,772.9758593339724
2164A,35.4828,112.8271,738.18,35.5,112.8125,22,911.619384765625,770.5285404228254
2165A,35.546,112.8453,892.03,35.5625,112.875,21,893.899169921875,934.9911694997332
2166A,39.3522,112.4397,1103.0,39.375,112.4375,22,871.9393920898438,1150.6787446209971
2167A,39.3617,112.4575,1100.02,39.375,112.4375,22,871.9393920898438,1150.6787446209971
2168A,39.3197,112.4258,1094.78,39.3125,112.4375,22,877.37939453125,1095.2061826349977
2169A,39.3278,112.4072,1105.99,39.3125,112.4375,22,877.37939453125,1095.2061826349977
2170A,39.3681,112.4272,1115.15,39.375,112.4375,22,871.9393920898438,1150.6787446209971
2171A,37.6945,112.7532,817.53,37.6875,112.75,22,905.2193603515625,825.1853294384423
2173A,37.7067,112.7249,801.95,37.6875,112.75,22,905.2193603515625,825.1853294384423
2174A,37.6982,112.6991,789.25,37.6875,112.6875,22,908.4193725585938,796.6332754750604
2175A,35.0147,110.9956,367.05,35.0,111.0,22,955.7793579101562,369.9840368605105
2176A,35.0611,111.0233,366.96,35.0625,111.0,22,955.7793579101562,368.35249091974583
2177A,35.0394,111.0397,374.37,35.0625,111.0625,22,957.0593872070312,360.60264770111354
2178A,35.0303,110.9686,361.0,35.0,110.9375,22,957.0593872070312,356.52378284920184
2179A,35.1147,111.0414,377.56,35.125,111.0625,22,952.579345703125,398.5360908238925
2180A,38.4186,112.7356,789.06,38.4375,112.75,22,909.6994018554688,780.3178160674134
2181A,38.4519,112.7383,782.26,38.4375,112.75,22,909.6994018554688,780.3178160674134
2182A,38.4928,112.7003,786.49,38.5,112.6875,22,907.139404296875,805.6067781492661
2183A,37.5211,111.1406,939.07,37.5,111.125,22,885.37939453125,1021.786615300587
2185A,37.5136,111.1297,945.09,37.5,111.125,22,885.37939453125,1021.786615300587
2186A,39.6778,106.8288,1101.96,39.6875,106.8125,22,874.4993896484375,1140.889468976409
2187A,39.6973,106.8174,1101.0,39.6875,106.8125,22,874.4993896484375,1140.889468976409
2188A,39.6667,106.7907,1087.1,39.6875,106.8125,22,874.4993896484375,1140.889468976409
2189A,43.6267,122.2603,179.0,43.625,122.25,22,980.7393798828125,177.1365813073909
2190A,43.6156,122.3039,177.69,43.625,122.3125,22,980.7393798828125,173.96908782082824
2191A,43.6801,122.2532,175.9,43.6875,122.25,22,980.7393798828125,174.46619947465496
2192A,49.2261,119.7594,613.76,49.25,119.75,22,931.4593505859375,624.505178724386
2193A,49.2014,119.7283,613.0,49.1875,119.75,22,931.4593505859375,625.3209516947684
2194A,40.916,107.5936,1033.22,40.9375,107.5625,22,885.37939453125,1033.2074368859396
2195A,40.761,107.4212,1039.71,40.75,107.4375,22,885.37939453125,1038.1020747082337
2196A,40.7372,107.37,1040.02,40.75,107.375,22,885.37939453125,1039.7336206489983
2197A,40.9923,113.1306,1372.92,41.0,113.125,22,849.859375,1377.4636303872883
2198A,41.038,113.0974,1413.92,41.0625,113.125,22,848.8993530273438,1385.6213600911117
2199A,46.0872,122.062,312.21,46.0625,122.0625,22,968.579345703125,284.2259033490667
2200A,46.0656,122.0392,273.67,46.0625,122.0625,22,968.579345703125,284.2259033490667
2201A,46.0741,121.9504,296.13,46.0625,121.9375,22,965.37939453125,312.4720424485553
2202A,43.9317,116.1042,1008.43,43.9375,116.125,22,888.579345703125,1038.1020747082337
2203A,43.9311,116.0781,992.61,43.9375,116.0625,22,892.4193725585938,999.7607451002636
2204A,38.8363,105.6467,1485.32,38.8125,105.625,22,838.9793701171875,1498.198030003875
2205A,38.8411,105.6985,1588.0,38.8125,105.6875,22,826.4993896484375,1627.0901593242852
2206A,38.8516,105.724,1657.79,38.875,105.75,22,811.7793579101562,1780.455577337827
2207A,41.998,121.6094,127.67,42.0,121.625,22,980.7393798828125,144.62675379238834
2208A,42.0279,121.6697,145.27,42.0,121.6875,22,978.1793823242188,170.0941662115121
2209A,42.0705,121.6673,254.51,42.0625,121.6875,21,961.7391357421875,313.4846696522762
2210A,42.0224,121.6717,145.19,42.0,121.6875,22,978.1793823242188,170.0941662115121
2211A,42.0498,121.6506,155.47,42.0625,121.625,22,974.33935546875,199.05410666008527
2212A,41.1953,123.2,84.01,41.1875,123.1875,22,989.0593872070312,76.71365400805831
2213A,41.2495,123.1683,28.89,41.25,123.1875,22,994.1793823242188,28.583048755500094
2214A,41.2639,123.2354,29.0,41.25,123.25,22,992.2593994140625,46.12216761872046
2215A,41.2991,123.149,20.44,41.3125,123.125,22,995.4593505859375,18.38588662572081
2216A,42.3022,123.8139,60.98,42.3125,123.8125,22,989.6994018554688,72.43084591355101
2217A,42.2923,123.8649,125.57,42.3125,123.875,22,988.4193725585938,84.76941209058394
2218A,42.2867,123.8486,76.92,42.3125,123.875,22,988.4193725585938,84.76941209058394
2219A,42.2217,123.7153,57.03,42.25,123.6875,22,991.619384765625,55.91144326330858
2220A,41.5881,120.4318,184.05,41.5625,120.4375,22,973.6994018554688,200.94058165409442
2221A,41.5646,120.4521,169.33,41.5625,120.4375,22,973.6994018554688,200.94058165409442
2222A,41.5648,120.4176,177.0,41.5625,120.4375,22,973.6994018554688,200.94058165409442
2223A,41.5969,120.3806,213.94,41.625,120.375,22,968.579345703125,243.53922645124737
2224A,43.1747,124.3419,161.12,43.1875,124.3125,22,979.4593505859375,165.58192196908476
2225A,43.1713,124.4002,176.0,43.1875,124.375,22,978.1793823242188,173.82887684154375
2226A,43.193,124.388,190.0,43.1875,124.375,22,978.1793823242188,173.82887684154375
2227A,42.8845,125.1358,263.01,42.875,125.125,22,965.37939453125,283.71604524257776
2228A,42.8953,125.1567,260.0,42.875,125.1875,22,964.099365234375,294.5250371001438
2229A,41.7173,125.9358,380.89,41.6875,125.9375,22,944.2593994140625,481.3370224222849
2230A,41.7325,125.9446,375.51,41.75,125.9375,22,946.8193969726562,455.64017385524113
2231A,41.9171,126.4219,530.17,41.9375,126.4375,22,934.6593627929688,567.4010707976221
2232A,41.9419,126.4077,471.1,41.9375,126.4375,22,934.6593627929688,567.4010707976221
2233A,45.1214,124.8006,134.0,45.125,124.8125,22,985.2193603515625,131.93128694081312
2234A,45.1722,124.7965,128.46,45.1875,124.8125,22,984.579345703125,138.81437137841414
2235A,45.6077,122.7911,154.08,45.625,122.8125,22,984.579345703125,151.76476728323382
2236A,45.5725,122.8738,147.09,45.5625,122.875,22,985.2193603515625,146.2073139225041
2237A,42.8883,129.47,177.06,42.875,129.5,22,971.7793579101562,233.95389404925484
2238A,42.9108,129.5055,180.18,42.9375,129.5,22,966.0193481445312,289.018569550063
2239A,42.8881,129.3964,188.94,42.875,129.375,22,969.859375,251.7989277763686
2240A,45.3001,130.9762,189.21,45.3125,131.0,22,973.6994018554688,221.05448395508407
2241A,45.305,130.9817,187.44,45.3125,131.0,22,973.6994018554688,221.05448395508407
2242A,45.2948,131.0103,185.0,45.3125,131.0,22,973.6994018554688,221.05448395508407
2243A,45.3039,130.9429,248.83,45.3125,130.9375,22,970.4993896484375,246.70034671147897
2244A,47.3416,130.2537,192.57,47.3125,130.25,22,976.2593994140625,179.8260828191202
2245A,47.3086,130.2684,225.88,47.3125,130.25,22,976.2593994140625,179.8260828191202
2246A,47.3388,130.3114,160.01,47.3125,130.3125,22,976.8993530273438,174.78486079121058
2247A,47.3382,130.1097,162.96,47.3125,130.125,22,976.2593994140625,179.57115376587572
2248A,46.6937,131.1511,121.64,46.6875,131.125,22,980.7393798828125,143.86196663265488
2249A,46.6191,131.1652,167.15,46.625,131.1875,22,973.0593872070312,208.79239649402447
2250A,46.6554,131.1524,169.38,46.625,131.125,22,975.619384765625,190.13158979652837
2251A,46.5656,131.12,148.4,46.5625,131.125,22,969.2193603515625,243.94711293643854
2252A,47.4311,128.5159,403.8,47.4375,128.5,22,940.4193725585938,499.28402777069647
2253A,47.7412,128.9102,228.02,47.75,128.9375,22,965.37939453125,273.72282635539403
2254A,48.471,129.5029,385.23,48.5,129.5,22,950.0193481445312,403.8386151313777
2255A,46.8028,130.2751,86.02,46.8125,130.25,22,988.4193725585938,79.6708310256943
2256A,46.8307,130.3995,79.35,46.8125,130.375,22,988.4193725585938,79.6708310256943
2257A,46.7975,130.3258,82.0,46.8125,130.3125,22,988.4193725585938,78.95702967660975
2258A,46.8032,130.3648,81.0,46.8125,130.375,22,988.4193725585938,79.6708310256943
2259A,46.7588,130.3794,121.0,46.75,130.375,22,985.2193603515625,105.97950932052485
2260A,45.7677,131.0032,214.41,45.75,131.0,22,968.579345703125,260.87440207187217
2261A,45.8194,130.8625,195.0,45.8125,130.875,22,976.2593994140625,191.26602408346633
2262A,45.8751,131.0518,202.28,45.875,131.0625,22,974.33935546875,209.53169074843348
2263A,50.2524,127.4833,137.0,50.25,127.5,22,981.37939453125,138.91634299971193
2264A,50.2341,127.5144,130.0,50.25,127.5,22,981.37939453125,138.91634299971193
2265A,50.2472,127.5291,128.0,50.25,127.5,22,981.37939453125,138.91634299971193
2266A,46.6365,126.9785,184.0,46.625,127.0,22,978.8193969726562,176.288942205353
2267A,46.6528,126.964,173.0,46.625,126.9375,22,980.099365234375,168.38614155477407
2268A,50.4269,124.1186,397.13,50.4375,124.125,22,945.5393676757812,457.679606281197
2269A,50.4097,124.1069,373.1,50.4375,124.125,22,945.5393676757812,457.679606281197
2270A,32.939,117.396,32.97,32.9375,117.375,22,996.099365234375,20.221375809081085
2271A,32.9427,117.3605,30.41,32.9375,117.375,22,996.099365234375,20.221375809081085
2272A,32.935,117.3086,25.95,32.9375,117.3125,22,996.099365234375,21.24109202205901
2273A,32.8911,117.4185,21.82,32.875,117.4375,22,994.1793823242188,36.74077845932352
2274A,32.9673,117.3533,18.78,32.9375,117.375,22,996.099365234375,20.221375809081085
2275A,32.8977,117.3145,19.38,32.875,117.3125,22,995.4593505859375,27.155446057330998
2276A,32.6611,117.0417,30.78,32.6875,117.0625,22,996.099365234375,20.83320553686784
2277A,32.7727,116.8305,20.42,32.75,116.8125,22,996.099365234375,21.648978507250185
2278A,32.6524,117.0067,27.66,32.625,117.0,22,994.1793823242188,38.168381157492625
2279A,32.5951,116.8569,60.16,32.625,116.875,22,994.8193969726562,28.37910551290451
2280A,32.633,116.8281,53.66,32.625,116.8125,22,992.8993530273438,47.34582707429398
2281A,32.6201,116.6325,23.65,32.625,116.625,22,996.099365234375,19.81348932388991
2282A,33.975,116.8004,44.45,34.0,116.8125,22,993.5393676757812,51.220748683610104
2283A,33.9007,116.8091,31.89,33.875,116.8125,22,995.4593505859375,33.68162982038974
2284A,33.9477,116.7856,34.75,33.9375,116.8125,22,994.8193969726562,40.41175682604406
2285A,30.9412,117.8177,20.51,30.9375,117.8125,22,994.1793823242188,31.030367666647123
2286A,30.9273,117.8059,35.77,30.9375,117.8125,22,994.1793823242188,31.030367666647123
2287A,30.9413,117.7807,10.88,30.9375,117.75,22,995.4593505859375,21.85292174984577
2288A,30.8792,117.7439,9.0,30.875,117.75,22,992.2593994140625,45.71428113352929
2289A,30.9413,117.846,31.84,30.9375,117.875,22,994.8193969726562,23.28052444801487
2290A,30.97,117.8483,6.37,31.0,117.875,22,996.7393798828125,7.984781253345944
2291A,30.5177,117.0809,9.85,30.5,117.0625,22,996.099365234375,13.695192046022342
2292A,30.5119,117.0331,38.9,30.5,117.0625,22,996.099365234375,13.695192046022342
2293A,30.5489,117.0486,25.61,30.5625,117.0625,22,994.1793823242188,30.418537938860368
2294A,30.6145,116.9896,28.51,30.625,117.0,22,984.579345703125,113.7293525391571
2295A,29.6963,118.2903,144.3,29.6875,118.3125,22,979.4593505859375,160.9931990106841
2296A,29.7178,118.327,132.63,29.6875,118.3125,22,979.4593505859375,160.9931990106841
2297A,30.2756,118.1371,166.05,30.25,118.125,22,963.4593505859375,299.4196749224379
2298A,32.3153,118.3093,18.62,32.3125,118.3125,22,994.8193969726562,29.194878483286853
2299A,32.2786,118.3244,21.41,32.25,118.3125,22,993.5393676757812,39.59598385566172
2300A,32.3061,118.3158,23.68,32.3125,118.3125,22,994.8193969726562,29.194878483286853
2301A,32.8929,115.8277,33.0,32.875,115.8125,22,995.4593505859375,29.80670821107361
2303A,32.8605,115.8554,29.01,32.875,115.875,22,995.4593505859375,28.583048755500094
2304A,33.6481,116.9765,29.19,33.625,117.0,22,996.099365234375,27.56333254252217
2305A,33.6284,116.9677,28.99,33.625,116.9375,22,996.099365234375,27.767275785117754
2306A,33.6306,116.989,29.0,33.625,117.0,22,996.099365234375,27.56333254252217
2307A,31.737,116.5079,61.06,31.75,116.5,22,991.619384765625,54.483840565139474
2308A,31.7643,116.4738,43.31,31.75,116.5,22,991.619384765625,54.483840565139474
2309A,31.7905,116.4996,38.54,31.8125,116.5,22,993.5393676757812,39.79992709825731
2310A,31.7886,116.5567,49.72,31.8125,116.5625,22,992.8993530273438,41.839359524213165
2311A,33.8399,115.8072,39.18,33.8125,115.8125,22,994.8193969726562,37.96443791489703
2312A,33.8518,115.7789,38.68,33.875,115.75,22,994.8193969726562,38.984154127874966
2313A,30.6414,117.4808,13.04,30.625,117.5,22,992.2593994140625,47.75371355948515
2314A,30.6618,117.47,19.61,30.6875,117.5,22,996.099365234375,16.346454199764956
2315A,30.6539,117.4974,9.99,30.625,117.5,22,992.2593994140625,47.75371355948515
2316A,30.9454,118.7581,34.6,30.9375,118.75,22,994.8193969726562,23.892354175801625
2317A,30.9743,118.7385,31.85,31.0,118.75,22,995.4593505859375,17.366170412742886
2318A,30.9427,118.7173,39.84,30.9375,118.6875,22,991.619384765625,49.181316257654245
2319A,25.4325,119.0141,11.97,25.4375,119.0,22,992.2593994140625,75.69393779508039
2320A,25.4553,119.0015,23.19,25.4375,119.0,22,992.2593994140625,75.69393779508039
2321A,25.4561,119.1119,15.5,25.4375,119.125,22,999.2993774414062,13.899135288617929
2322A,25.3215,119.1013,18.82,25.3125,119.125,22,998.6593627929688,21.24109202205901
2323A,25.4792,118.981,93.28,25.5,119.0,22,975.619384765625,224.11363259401784
2324A,26.2625,117.6211,163.12,26.25,117.625,22,953.859375,409.1411394388629
2325A,26.2714,117.635,151.97,26.25,117.625,22,953.859375,409.1411394388629
2326A,26.2378,117.6028,145.02,26.25,117.625,22,953.859375,409.1411394388629
2327A,26.3108,117.7275,218.55,26.3125,117.75,22,946.1793823242188,477.6660440555644
2331A,26.6761,118.0966,1215.07,26.6875,118.125,17,869.2468872070312,1210.1992017088603
2332A,26.6369,118.1681,135.11,26.625,118.1875,22,971.139404296875,247.31217643926573
2333A,26.6489,118.1825,144.84,26.625,118.1875,22,971.139404296875,247.31217643926573
2334A,26.6272,118.1756,118.76,26.625,118.1875,22,971.139404296875,247.31217643926573
2335A,25.1181,117.0189,354.27,25.125,117.0,22,942.9793701171875,515.5994871783433
2336A,25.1033,117.0217,354.07,25.125,117.0,22,942.9793701171875,515.5994871783433
2337A,25.0661,117.0258,357.93,25.0625,117.0,22,953.2193603515625,420.1540496436092
2338A,25.0306,117.0196,403.3,25.0,117.0,22,940.4193725585938,543.7436546565341
2339A,26.6946,119.5001,88.99,26.6875,119.5,22,967.9393920898438,276.47606013043446
2340A,26.6607,119.5202,20.67,26.6875,119.5,22,967.9393920898438,276.47606013043446
2341A,26.6612,119.5388,3.48,26.6875,119.5625,22,994.8193969726562,38.576267642683796
2342A,29.3867,117.3102,51.21,29.375,117.3125,22,985.859375,100.16712690655066
2343A,29.2933,117.2117,47.42,29.3125,117.1875,22,990.33935546875,60.60213784300704
2344A,29.2789,117.1894,59.0,29.25,117.1875,22,982.0193481445312,136.4690240885649
2345A,29.2617,117.1547,38.55,29.25,117.125,22,987.7793579101562,83.23983777111705
2346A,29.2956,117.2461,40.48,29.3125,117.25,22,989.6994018554688,69.37169727461723
2347A,27.5002,114.0997,320.88,27.5,114.125,22,929.5393676757812,604.9266274352099
2348A,27.6434,113.8385,97.98,27.625,113.8125,22,982.0193481445312,136.6729673311605
2349A,27.6253,113.8493,100.97,27.625,113.875,22,978.8193969726562,162.65023785677323
2350A,27.6435,113.8676,104.63,27.625,113.875,22,978.8193969726562,162.65023785677323
2351A,27.6198,113.866,110.67,27.625,113.875,22,978.8193969726562,162.65023785677323
2352A,27.9317,115.0861,57.0,27.9375,115.0625,22,991.619384765625,58.358762174455606
2353A,27.8431,114.9886,58.99,27.8125,115.0,22,990.9793701171875,60.80608108560263
2354A,27.8246,114.9231,61.87,27.8125,114.9375,22,989.6994018554688,69.7795837598084
2355A,27.8036,114.9308,75.09,27.8125,114.9375,22,989.6994018554688,69.7795837598084
2356A,27.8042,114.9119,80.0,27.8125,114.9375,22,989.6994018554688,69.7795837598084
2357A,28.1136,116.9822,75.19,28.125,117.0,22,987.139404296875,88.64433369990007
2358A,28.2642,117.0564,34.86,28.25,117.0625,22,992.8993530273438,39.59598385566172
2359A,28.2475,117.0311,32.73,28.25,117.0,22,993.5393676757812,35.51711900375001
2360A,28.2264,117.0222,43.07,28.25,117.0,22,993.5393676757812,35.51711900375001
2361A,28.2131,117.0017,34.97,28.1875,117.0,22,992.2593994140625,44.694564920551365
2362A,25.9149,114.9017,148.43,25.9375,114.875,22,974.9793701171875,203.26043603861922
2363A,25.8664,114.9367,121.0,25.875,114.9375,22,983.9393920898438,127.08763492916798
2364A,25.8481,114.9461,126.34,25.875,114.9375,22,983.9393920898438,127.08763492916798
2365A,25.8333,114.9322,106.14,25.8125,114.9375,22,982.6593627929688,138.45747070387188
2366A,25.8471,114.8905,133.49,25.875,114.875,22,982.0193481445312,145.28956933082398
2367A,27.0803,114.9754,52.51,27.0625,115.0,22,988.4193725585938,78.75308643401416
2368A,27.0999,114.9658,46.44,27.125,114.9375,22,989.0593872070312,72.02295942835984
2369A,27.1312,114.99,56.06,27.125,115.0,22,989.0593872070312,70.18747024499957
2370A,27.0968,115.0093,54.0,27.125,115.0,22,989.0593872070312,70.18747024499957
2371A,27.8064,114.3408,100.01,27.8125,114.3125,22,982.6593627929688,124.53834439672315
2372A,27.8014,114.3806,91.95,27.8125,114.375,22,983.9393920898438,114.03526740305048
2373A,27.7844,114.3956,99.35,27.8125,114.375,22,983.9393920898438,114.03526740305048
2374A,27.7914,114.3703,123.44,27.8125,114.375,22,983.9393920898438,114.03526740305048
2375A,27.8074,114.4013,98.0,27.8125,114.375,22,983.9393920898438,114.03526740305048
2376A,28.0814,116.2127,34.3,28.0625,116.1875,22,989.0593872070312,71.2071864579775
2377A,27.9831,116.3544,48.03,28.0,116.375,22,992.2593994140625,40.41175682604406
2378A,27.963,116.3565,44.81,27.9375,116.375,22,991.619384765625,45.918224376124876
2379A,28.0007,116.3564,52.98,28.0,116.375,22,992.2593994140625,40.41175682604406
2380A,27.9647,116.385,47.47,27.9375,116.375,22,991.619384765625,45.918224376124876
2381A,28.4572,118.005,114.44,28.4375,118.0,22,985.859375,101.28881474082638
2382A,28.4436,117.9756,87.69,28.4375,118.0,22,985.859375,101.28881474082638
2383A,28.4628,117.9519,84.0,28.4375,117.9375,22,987.139404296875,89.96996477677138
2384A,28.4303,117.9033,80.86,28.4375,117.875,22,985.859375,104.0420485158668
2385A,35.9019,114.17,178.9,35.875,114.1875,22,976.2593994140625,168.97247837723637
2386A,35.7511,114.2956,90.24,35.75,114.3125,22,985.859375,92.11136882402504
2387A,35.7306,114.2878,90.35,35.75,114.3125,22,985.859375,92.11136882402504
2388A,35.279,113.926,72.14,35.25,113.9375,22,988.4193725585938,72.22690267095543
2389A,35.311,113.836,75.77,35.3125,113.8125,22,988.4193725585938,72.43084591355101
2390A,35.272,113.884,73.85,35.25,113.875,22,988.4193725585938,72.43084591355101
2391A,35.303,113.883,71.97,35.3125,113.875,22,988.4193725585938,71.2071864579775
2392A,35.7636,115.0312,56.05,35.75,115.0,22,990.9793701171875,53.05623786697038
2393A,35.767,114.9906,53.0,35.75,115.0,22,990.9793701171875,53.05623786697038
2394A,35.7609,115.0574,56.72,35.75,115.0625,22,990.9793701171875,51.42469192620569
2395A,35.7754,115.0866,52.62,35.75,115.0625,22,990.9793701171875,51.42469192620569
2396A,34.0159,113.8276,73.32,34.0,113.8125,22,989.6994018554688,70.59535673019074
2397A,34.0314,113.8208,80.08,34.0625,113.8125,22,989.6994018554688,74.67422158210246
2398A,33.9953,113.7906,68.45,34.0,113.8125,22,989.6994018554688,70.59535673019074
2399A,33.5699,114.051,62.67,33.5625,114.0625,22,990.9793701171875,60.60213784300704
2400A,33.5698,114.0055,64.99,33.5625,114.0,22,990.9793701171875,61.621854055984976
2401A,33.5828,114.0138,64.19,33.5625,114.0,22,990.9793701171875,61.621854055984976
2402A,33.5698,114.0261,67.71,33.5625,114.0,22,990.9793701171875,61.621854055984976
2403A,32.9917,112.5192,132.5,33.0,112.5,22,982.6593627929688,138.76338556776525
2404A,33.0086,112.5339,130.93,33.0,112.5625,22,983.9393920898438,128.1073511421459
2405A,32.9735,112.5003,123.7,33.0,112.5,22,982.6593627929688,138.76338556776525
2406A,33.0144,112.5779,124.0,33.0,112.5625,22,983.9393920898438,128.1073511421459
2407A,32.9692,112.548,121.3,33.0,112.5625,22,983.9393920898438,128.1073511421459
2408A,34.4285,115.6702,49.97,34.4375,115.6875,22,993.5393676757812,49.79314598544101
2409A,34.4045,115.6458,51.96,34.375,115.625,22,993.5393676757812,48.97737301505866
2410A,34.3948,115.6293,49.92,34.375,115.625,22,993.5393676757812,48.97737301505866
2411A,34.402,115.6578,48.95,34.375,115.6875,22,993.5393676757812,48.773429772463075
2420A,32.9656,114.0189,87.37,32.9375,114.0,22,988.4193725585938,85.99307154615747
2421A,33.015,114.0114,82.46,33.0,114.0,22,989.0593872070312,82.93392290722367
2422A,32.9771,113.9976,89.87,33.0,114.0,22,989.0593872070312,82.93392290722367
2423A,30.2313,115.0601,30.93,30.25,115.0625,22,994.1793823242188,33.88557306298532
2424A,30.2006,115.0817,113.69,30.1875,115.0625,22,989.6994018554688,71.2071864579775
2425A,30.1765,114.9551,39.09,30.1875,114.9375,22,987.7793579101562,91.49953909623827
2426A,30.2019,114.8988,42.73,30.1875,114.875,22,989.6994018554688,75.69393779508039
2427A,30.2092,115.0307,58.78,30.1875,115.0,22,990.9793701171875,63.66128648194083
2428A,32.395,111.0419,860.83,32.375,111.0625,21,907.9791259765625,817.3758548033945
2429A,32.6494,110.78,244.29,32.625,110.75,22,960.2593994140625,341.2280396545329
2430A,32.6389,110.7258,276.2,32.625,110.75,22,960.2593994140625,341.2280396545329
2431A,32.5714,110.8839,207.47,32.5625,110.875,22,960.8993530273438,336.74128831743
2432A,32.0197,112.155,69.0,32.0,112.125,22,989.0593872070312,89.15419180638904
2433A,32.0564,112.1392,72.0,32.0625,112.125,22,990.9793701171875,70.18747024499957
2434A,32.1142,112.1825,79.1,32.125,112.1875,22,989.0593872070312,86.8088445165398
2435A,32.0903,112.2106,70.46,32.0625,112.1875,22,990.9793701171875,70.59535673019074
2436A,30.3994,114.8938,22.88,30.375,114.875,22,994.1793823242188,32.45797036481623
2437A,30.3714,114.8989,40.12,30.375,114.875,22,994.1793823242188,32.45797036481623
2438A,30.4133,114.8131,23.64,30.4375,114.8125,22,995.4593505859375,20.83320553686784
2439A,31.0481,112.2014,96.43,31.0625,112.1875,22,982.6593627929688,143.86196663265488
2440A,30.9891,112.1969,116.8,31.0,112.1875,22,985.2193603515625,118.62399036145116
2441A,31.0386,112.2213,92.07,31.0625,112.25,22,988.4193725585938,92.92714179440738
2442A,31.0375,112.1931,94.15,31.0625,112.1875,22,982.6593627929688,143.86196663265488
2443A,30.9285,113.9153,30.04,30.9375,113.9375,22,994.8193969726562,31.642197394433882
2444A,30.9075,113.942,25.74,30.9375,113.9375,22,994.8193969726562,31.642197394433882
2445A,30.4522,114.8857,28.74,30.4375,114.875,22,995.4593505859375,22.26080823503694
2446A,30.4742,114.9028,34.31,30.5,114.875,22,995.4593505859375,22.8726379628237
2447A,29.8142,114.3175,168.24,29.8125,114.3125,21,976.4591674804688,192.0819299272821
2448A,29.8454,114.3107,35.79,29.875,114.3125,22,992.8993530273438,44.89850816314695
2449A,29.8566,114.2936,34.12,29.875,114.3125,22,992.8993530273438,44.89850816314695
2450A,29.8683,114.3375,40.19,29.875,114.3125,22,992.8993530273438,44.89850816314695
2451A,31.7275,113.3583,73.0,31.75,113.375,22,989.0593872070312,87.52264586562436
2452A,31.6908,113.3833,63.43,31.6875,113.375,22,989.6994018554688,83.03589452852147
2453A,31.7308,113.3983,88.39,31.75,113.375,22,989.0593872070312,87.52264586562436
2454A,30.2981,109.4978,473.24,30.3125,109.5,22,937.859375,535.1780384675195
2455A,30.2798,109.4707,451.33,30.25,109.5,22,933.37939453125,575.1509140162543
2456A,26.9167,112.5003,83.16,26.9375,112.5,22,987.7793579101562,75.4899945524848
2457A,26.9258,112.6194,73.41,26.9375,112.625,22,989.0593872070312,68.14803781904371
2458A,26.8956,112.6211,60.12,26.875,112.625,22,989.0593872070312,66.10860539308786
2459A,26.8733,112.6197,54.95,26.875,112.625,22,989.0593872070312,66.10860539308786
2460A,26.8919,112.6006,74.53,26.875,112.625,22,989.0593872070312,66.10860539308786
2461A,26.9056,112.5664,70.4,26.875,112.5625,22,988.4193725585938,71.81901618576426
2462A,27.3033,111.5239,256.71,27.3125,111.5,22,966.0193481445312,258.63102640332073
2463A,27.2317,111.4733,227.66,27.25,111.5,22,968.579345703125,238.03275890116657
2464A,27.2442,111.5283,233.67,27.25,111.5,22,968.579345703125,238.03275890116657
2465A,27.2537,111.4503,231.45,27.25,111.4375,22,969.2193603515625,235.27952512612617
2466A,27.2272,111.4328,252.52,27.25,111.4375,22,969.2193603515625,235.27952512612617
2467A,28.6428,112.4067,31.79,28.625,112.4375,22,994.1793823242188,27.767275785117754
2468A,28.5808,112.3458,65.0,28.5625,112.375,22,992.8993530273438,40.41175682604406
2469A,28.5531,112.3437,83.18,28.5625,112.3125,22,991.619384765625,56.11538650590416
2470A,28.6047,112.3347,33.12,28.625,112.3125,22,993.5393676757812,37.96443791489703
2471A,28.5819,112.3744,34.87,28.5625,112.375,22,992.8993530273438,40.41175682604406
2472A,25.9061,113.0073,240.95,25.875,113.0,22,970.4993896484375,232.37333391913907
2473A,25.8226,113.0116,153.1,25.8125,113.0,22,970.4993896484375,230.07897243993872
2474A,25.8001,113.0161,178.83,25.8125,113.0,22,970.4993896484375,230.07897243993872
2475A,25.8071,113.0383,153.95,25.8125,113.0625,22,969.859375,237.42092917337982
2476A,25.7759,113.0348,179.03,25.75,113.0625,22,958.33935546875,342.2477558675108
2477A,26.2081,111.6217,114.36,26.1875,111.625,22,980.7393798828125,125.1501741245099
2478A,26.4214,111.6156,101.96,26.4375,111.625,22,982.6593627929688,116.48258631419752
2479A,26.2331,111.6236,122.1,26.25,111.625,22,982.0193481445312,118.62399036145116
2480A,26.4364,111.5992,110.1,26.4375,111.625,22,982.6593627929688,116.48258631419752
2481A,26.4519,111.5989,132.58,26.4375,111.625,22,982.6593627929688,116.48258631419752
2482A,27.5721,109.5981,655.22,27.5625,109.625,22,923.7793579101562,657.9518705100621
2483A,27.5444,109.9453,241.0,27.5625,109.9375,22,962.8193969726562,295.9526397983129
2484A,27.5342,109.9781,234.92,27.5625,110.0,22,966.6593627929688,262.50594801263685
2485A,27.5578,109.9972,230.0,27.5625,110.0,22,966.6593627929688,262.50594801263685
2486A,27.583,110.0394,247.37,27.5625,110.0625,22,958.9793701171875,335.10974237666534
2487A,27.8901,111.9589,269.26,27.875,111.9375,22,964.099365234375,293.0974344019747
